-0.34167,-0.32833,-0.32083,-0.32,-0.31252,-0.30579,-0.29692,-0.32583,-0.31178,-0.34833,-0.36573,-0.42917,-0.41667,-0.35845,-0.38112,-0.38474,-0.37833,-0.34416,-0.34427,-0.3432,-0.33173,-0.34729,-0.36083,-0.35084,-0.35008,-0.35751,-0.39271,-0.38958,-0.37958,-0.42167,-0.415,-0.42496,-0.41042,-0.4075,-0.39818,-0.38492,-0.40583,-0.39521,-0.385,-0.37817,-0.38433,-0.38793,-0.38818,-0.39439,-0.38464,-0.39733,-0.4021,-0.40083,-0.38617,-0.37078,-0.38243,-0.37501,-0.36061,-0.33142,-0.33865,-0.33492,-0.33144,-0.34421,-0.34152,-0.33867,-0.31947,-0.31542,-0.32409,-0.32088,-0.31832,-0.31258,-0.31247,-0.32217,-0.32467,-0.3226,-0.31973,-0.31667,-0.31675,-0.30488,-0.30833,-0.31668,-0.30485,-0.30999,-0.31967,-0.32592,-0.325,-0.31968,-0.31667,-0.31971,-0.31891
-0.48292,-0.48343,-0.48042,-0.48088,-0.48133,-0.48,-0.47501,-0.47501,-0.47478,-0.47086,-0.46667,-0.46473,-0.46108,-0.46337,-0.4665,-0.46702,-0.46425,-0.46292,-0.46408,-0.4625,-0.46068,-0.45833,-0.44667,-0.445,-0.43827,-0.4575,-0.44917,-0.44716,-0.44474,-0.4505,-0.43752,-0.42342,-0.42657,-0.42499,-0.42002,-0.42292,-0.42138,-0.419,-0.415,-0.42387,-0.41908,-0.41294,-0.41378,-0.41565,-0.41383,-0.4125,-0.41708,-0.41897,-0.42041,-0.4202,-0.42048,-0.41402,-0.41708,-0.41046,-0.41058,-0.4137,-0.41143,-0.41167,-0.40877,-0.40244,-0.401,-0.40042,-0.4016,-0.39667,-0.39542,-0.38917,-0.38817,-0.39315,-0.38775,-0.38917,-0.38583,-0.38461,-0.38367,-0.38569,-0.39142,-0.39042,-0.39013,-0.39091,-0.39416,-0.38743,-0.38473,-0.3835,-0.36429,-0.37643,-0.36842
-0.50575,-0.50384,-0.5025,-0.4975,-0.49667,-0.49667,-0.49333,-0.4954,-0.49583,-0.5004,-0.49833,-0.4975,-0.50012,-0.50292,-0.50261,-0.50083,-0.50071,-0.50226,-0.50176,-0.50188,-0.50203,-0.505,-0.50239,-0.50572,-0.50451,-0.50384,-0.50173,-0.50709,-0.50609,-0.505,-0.51026,-0.50939,-0.50625,-0.50377,-0.50575,-0.5075,-0.50844,-0.51083,-0.51184,-0.51106,-0.50842,-0.50917,-0.51392,-0.51875,-0.52083,-0.51892,-0.51678,-0.51517,-0.51812,-0.51441,-0.50908,-0.50342,-0.50225,-0.50417,-0.50317,-0.50025,-0.50373,-0.50659,-0.50799,-0.50921,-0.50834,-0.50917,-0.50408,-0.50858,-0.50887,-0.506,-0.50583,-0.50839,-0.51157,-0.51308,-0.51167,-0.51051,-0.50866,-0.50903,-0.50857,-0.50333,-0.49792,-0.49556,-0.49437,-0.49338,-0.48758,-0.48526,-0.48836,-0.48625,-0.481
-0.53763,-0.53827,-0.54042,-0.53503,-0.5345,-0.53799,-0.53506,-0.53087,-0.53418,-0.53502,-0.53798,-0.53433,-0.53443,-0.53508,-0.53422,-0.53499,-0.5369,-0.54045,-0.53991,-0.53431,-0.53651,-0.53797,-0.53917,-0.53512,-0.53625,-0.53802,-0.535,-0.52417,-0.52243,-0.51925,-0.52007,-0.51909,-0.52092,-0.51898,-0.518,-0.51969,-0.51908,-0.5225,-0.52001,-0.51917,-0.52094,-0.52006,-0.51733,-0.51762,-0.51789,-0.51704,-0.5125,-0.51048,-0.50427,-0.50459,-0.50417,-0.5015,-0.50475,-0.50381,-0.50332,-0.50322,-0.5028,-0.5046,-0.50614,-0.5021,-0.51197,-0.52074,-0.52333,-0.51249,-0.51083,-0.50459,-0.50249,-0.50325,-0.505,-0.5015,-0.50025,-0.50615,-0.49554,-0.49338,-0.495,-0.49508,-0.49751,-0.50718,-0.50458,-0.50375,-0.51458,-0.5091,-0.50419,-0.50503,-0.50345
-0.6,-0.59958,-0.59251,-0.59397,-0.59617,-0.59508,-0.59271,-0.58757,-0.58833,-0.58837,-0.58835,-0.57862,-0.56683,-0.575,-0.5703,-0.56583,-0.57176,-0.5696,-0.5742,-0.57102,-0.5675,-0.56608,-0.56707,-0.56543,-0.56749,-0.57215,-0.57153,-0.56923,-0.56946,-0.56852,-0.56707,-0.56,-0.55626,-0.55098,-0.54958,-0.55367,-0.55225,-0.55793,-0.5528,-0.55248,-0.55074,-0.53833,-0.53418,-0.53501,-0.53642,-0.52633,-0.53351,-0.52983,-0.5245,-0.52536,-0.52419,-0.52308,-0.52418,-0.5226,-0.52583,-0.54167,-0.53263,-0.52917,-0.52475,-0.52667,-0.52808,-0.53001,-0.52458,-0.52118,-0.52442,-0.52617,-0.52758,-0.52873,-0.53458,-0.535,-0.53204,-0.53742,-0.54307,-0.55101,-0.55347,-0.54739,-0.53926,-0.53934,-0.54569,-0.53759,-0.5312,-0.53143,-0.53268,-0.53217,-0.53692
-0.61999,-0.63338,-0.65261,-0.64175,-0.633,-0.64,-0.63333,-0.63675,-0.64754,-0.63992,-0.63583,-0.62892,-0.63957,-0.6367,-0.64346,-0.649,-0.65433,-0.664,-0.66585,-0.67417,-0.69338,-0.675,-0.66254,-0.65521,-0.63667,-0.63379,-0.64567,-0.64782,-0.65333,-0.64082,-0.65,-0.65366,-0.65063,-0.65507,-0.6625,-0.66917,-0.68417,-0.66667,-0.65278,-0.67083,-0.66371,-0.65958,-0.65172,-0.63897,-0.63639,-0.63892,-0.63708,-0.62167,-0.61238,-0.6125,-0.60583,-0.60418,-0.61252,-0.60458,-0.62038,-0.61657,-0.62877,-0.62362,-0.62617,-0.61416,-0.61833,-0.61424,-0.60625,-0.605,-0.60519,-0.60407,-0.60583,-0.60725,-0.60824,-0.60833,-0.61261,-0.61083,-0.60563,-0.61033,-0.61058,-0.61332,-0.60592,-0.61096,-0.60742,-0.60917,-0.61085,-0.60683,-0.60707,-0.60954,-0.61001
-0.57778,-0.57475,-0.57375,-0.5731,-0.57347,-0.56001,-0.5586,-0.556,-0.55647,-0.55374,-0.55167,-0.55418,-0.55337,-0.55433,-0.55275,-0.5505,-0.54732,-0.54597,-0.54193,-0.54337,-0.54578,-0.53194,-0.55825,-0.55722,-0.55956,-0.5586,-0.54658,-0.54561,-0.55212,-0.54749,-0.55183,-0.5534,-0.55339,-0.55092,-0.55217,-0.55053,-0.55816,-0.55921,-0.56903,-0.56923,-0.56505,-0.56712,-0.56198,-0.56673,-0.56648,-0.56573,-0.56275,-0.56353,-0.565,-0.56774,-0.56842,-0.56892,-0.5555,-0.56484,-0.56299,-0.56137,-0.57223,-0.57422,-0.57944,-0.575,-0.57167,-0.58221,-0.57704,-0.5984,-0.612,-0.60667,-0.60002,-0.6,-0.59026,-0.59997,-0.6201,-0.61692,-0.6315,-0.61882,-0.60972,-0.61649,-0.60624,-0.6,-0.60169,-0.60199,-0.60175,-0.61167,-0.6054,-0.61364,-0.6023
-0.57125,-0.56432,-0.56658,-0.56762,-0.57045,-0.57142,-0.56712,-0.5585,-0.55711,-0.55858,-0.55717,-0.55917,-0.55878,-0.55459,-0.55083,-0.55332,-0.555,-0.55638,-0.55832,-0.55568,-0.55593,-0.55328,-0.55161,-0.55042,-0.54923,-0.5532,-0.55143,-0.55168,-0.55084,-0.54408,-0.54283,-0.53958,-0.54167,-0.54167,-0.54254,-0.54331,-0.54397,-0.54208,-0.54428,-0.55458,-0.5555,-0.55396,-0.55693,-0.55518,-0.55658,-0.56425,-0.565,-0.55836,-0.55875,-0.55638,-0.55435,-0.55416,-0.55425,-0.5515,-0.54734,-0.5525,-0.55842,-0.56042,-0.56333,-0.57581,-0.58313,-0.58073,-0.57333,-0.57145,-0.58083,-0.58333,-0.57421,-0.57454,-0.57368,-0.56844,-0.56667,-0.56858,-0.56917,-0.56405,-0.56258,-0.56482,-0.56333,-0.56183,-0.56084,-0.57169,-0.575,-0.5725,-0.57617,-0.57183,-0.57154
-0.62917,-0.62703,-0.62956,-0.63026,-0.62643,-0.62549,-0.62708,-0.62208,-0.62607,-0.625,-0.62393,-0.625,-0.62792,-0.62502,-0.62652,-0.62443,-0.62075,-0.61309,-0.60582,-0.60658,-0.61325,-0.61125,-0.60859,-0.60668,-0.60742,-0.60743,-0.60742,-0.60817,-0.60825,-0.6085,-0.60333,-0.60001,-0.59342,-0.59512,-0.59565,-0.59075,-0.59218,-0.59251,-0.58667,-0.5875,-0.58353,-0.58002,-0.56708,-0.58665,-0.5869,-0.5725,-0.58333,-0.57623,-0.58417,-0.58083,-0.59066,-0.58481,-0.57983,-0.5762,-0.58074,-0.58246,-0.58359,-0.58333,-0.58125,-0.57249,-0.56998,-0.57,-0.57067,-0.56388,-0.5575,-0.5575,-0.55416,-0.56,-0.55792,-0.56232,-0.55917,-0.55421,-0.55625,-0.55672,-0.55511,-0.55989,-0.56084,-0.57083,-0.56675,-0.56984,-0.57375,-0.57583,-0.56813,-0.56621,-0.56524
-0.66808,-0.66963,-0.66917,-0.6661,-0.66583,-0.66642,-0.66692,-0.66834,-0.67062,-0.6735,-0.67183,-0.67109,-0.67208,-0.67096,-0.67093,-0.67108,-0.67026,-0.66807,-0.67035,-0.67084,-0.67053,-0.67166,-0.67312,-0.67265,-0.67338,-0.67047,-0.66842,-0.66863,-0.66847,-0.66593,-0.66763,-0.66913,-0.66926,-0.66886,-0.66851,-0.66918,-0.66817,-0.65854,-0.65933,-0.65875,-0.65827,-0.65008,-0.64375,-0.64437,-0.64443,-0.64375,-0.64617,-0.64672,-0.64582,-0.64502,-0.64509,-0.64655,-0.64667,-0.64541,-0.64626,-0.64437,-0.64125,-0.64416,-0.64437,-0.64455,-0.65,-0.64722,-0.64829,-0.6475,-0.6435,-0.64617,-0.64637,-0.64643,-0.64516,-0.64538,-0.64477,-0.6443,-0.64505,-0.64536,-0.64459,-0.64338,-0.64538,-0.64603,-0.64338,-0.64187,-0.64212,-0.63879,-0.63918,-0.62833,-0.62683
-0.68004,-0.68112,-0.68212,-0.68152,-0.67589,-0.67671,-0.67758,-0.678,-0.68583,-0.69417,-0.69088,-0.69173,-0.69126,-0.69808,-0.69858,-0.69008,-0.69022,-0.69138,-0.68989,-0.68417,-0.6825,-0.68208,-0.68528,-0.6883,-0.68986,-0.68468,-0.68828,-0.69078,-0.68833,-0.68843,-0.68792,-0.68334,-0.679,-0.67934,-0.6792,-0.67693,-0.67751,-0.67997,-0.67708,-0.67497,-0.67573,-0.6767,-0.67561,-0.67493,-0.67588,-0.67418,-0.67417,-0.66292,-0.66084,-0.66342,-0.66083,-0.65925,-0.65933,-0.65851,-0.66417,-0.66166,-0.66282,-0.66574,-0.66252,-0.66243,-0.658,-0.65877,-0.659,-0.66026,-0.66215,-0.66498,-0.66274,-0.66084,-0.66166,-0.66132,-0.66342,-0.66279,-0.667,-0.66721,-0.66679,-0.66625,-0.66532,-0.66914,-0.66903,-0.66653,-0.66709,-0.66636,-0.66628,-0.6676,-0.66326
-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041,-0.65777,-0.66072,-0.66492,-0.66244,-0.66641,-0.66667,-0.66333,-0.6621,-0.66763,-0.67483,-0.67422,-0.67001,-0.66822,-0.66762,-0.66917,-0.66376,-0.66533,-0.66792,-0.66695,-0.66606,-0.67369,-0.68084,-0.68557,-0.68367,-0.68378,-0.67711,-0.67837,-0.675,-0.67792,-0.67994,-0.6785
-0.68127,-0.68106,-0.68249,-0.68834,-0.6878,-0.68558,-0.68702,-0.68708,-0.68668,-0.685,-0.68707,-0.68505,-0.68795,-0.68833,-0.68983,-0.68716,-0.69106,-0.69273,-0.69275,-0.69354,-0.69036,-0.69233,-0.70392,-0.70667,-0.70097,-0.70081,-0.70408,-0.70533,-0.70668,-0.71148,-0.71375,-0.70333,-0.69983,-0.70006,-0.69875,-0.70014,-0.69442,-0.69263,-0.68858,-0.6875,-0.68957,-0.68566,-0.68817,-0.6855,-0.68447,-0.68558,-0.68833,-0.68592,-0.68426,-0.6817,-0.68182,-0.68125,-0.68276,-0.68167,-0.68167,-0.68665,-0.68388,-0.68492,-0.68475,-0.68678,-0.68344,-0.68158,-0.68147,-0.68277,-0.68168,-0.68336,-0.68397,-0.68338,-0.68225,-0.68334,-0.68531,-0.683,-0.68279,-0.68455,-0.68332,-0.68602,-0.68524,-0.68208,-0.67507,-0.66759,-0.67041,-0.67041,-0.67041,-0.67041,-0.67041
-0.6825,-0.6792,-0.68008,-0.68338,-0.6829,-0.68241,-0.68583,-0.68259,-0.68222,-0.68176,-0.68413,-0.68112,-0.68158,-0.67918,-0.68001,-0.68825,-0.68627,-0.68338,-0.68331,-0.68493,-0.68171,-0.68269,-0.68127,-0.68106,-0.68249,-0.68834,-0.6878,-0.68558,-0.68702,-0.68708,-0.68668,-0.685,-0.68707,-0.68505,-0.68795,-0.68833,-0.68983,-0.68716,-0.69106,-0.69273,-0.69275,-0.69354,-0.69036,-0.69233,-0.70392,-0.70667,-0.70097,-0.70081,-0.70408,-0.70533,-0.70668,-0.71148,-0.71375,-0.70333,-0.69983,-0.70006,-0.69875,-0.70014,-0.69442,-0.69263,-0.68858,-0.6875,-0.68957,-0.68566,-0.68817,-0.6855,-0.68447,-0.68558,-0.68833,-0.68592,-0.68426,-0.6817,-0.68182,-0.68125,-0.68276,-0.68167,-0.68167,-0.68665,-0.68388,-0.68492,-0.68475,-0.68678,-0.68344,-0.68158,-0.68147
