-0.66667,-0.33333,-0.5,-0.66667,-0.18333,-0.5,-0.16667,0.0,-0.5,-0.33333,0.0,-0.5,-0.66667,-0.83333,-1.0,-0.66667,-0.5,-0.33333,-0.5,-0.66667,-0.83333,-0.5,-0.16667,-0.33333,-0.5,-0.33333,-0.5,-0.66667,-0.07475
-0.83784,-0.89189,-0.78378,-0.72973,-1.0,-0.40541,-0.08108,-0.40541,-0.89189,-0.62162,-0.35135,-0.51351,-0.08108,0.13514,0.67568,0.45946,0.56757,0.62162,0.51351,0.45946,0.62162,0.78378,0.89189,0.72973,1.0,0.67568,0.40541,0.18919,2.56
0.44444,0.11111,0.66667,0.0,-0.55556,-1.0,-0.55556,-0.11111,0.33333,0.22222,0.0,0.22222,0.33333,0.44444,0.33333,1.0,0.77778,0.55556,0.44444,0.11111,0.33333,0.0,-0.33333,0.0,-0.66667,-0.44444,-0.66667,-0.77778,2.55714
-0.3913,-0.13043,-0.65217,-0.47826,-0.65217,-0.73913,-0.91304,-0.56522,-0.3913,-0.21739,-0.13043,-0.3913,-0.73913,-0.91304,-0.3913,-0.21739,-0.56522,-0.13043,0.82609,0.30435,0.04348,-0.13043,-0.04348,-0.30435,-0.47826,-0.30435,-0.13043,0.04348,2.37913
-0.375,-0.3125,-0.5,-0.625,-0.5,-0.375,-0.25,-0.5625,-1.0,-0.8125,-0.625,-0.125,-0.25,0.4375,0.5,0.375,0.3125,0.4375,0.5,0.625,0.5,0.5625,0.6875,0.9375,1.0,0.875,0.5,0.5625,1.47526
-0.375,-0.25,-0.375,-0.5,-0.875,-0.75,-0.5,-0.375,-0.25,0.0,0.25,0.375,0.625,0.25,0.375,0.25,0.5,1.0,0.375,0.25,0.375,0.625,0.375,0.875,0.75,0.0,-0.75,-0.375,3.18261
0.6875,-0.25,-0.1875,-0.4375,-0.125,-0.5,-0.75,-0.625,-0.6875,-0.9375,-1.0,-0.1875,-0.125,-0.375,-0.1875,-0.25,0.0625,0.25,0.4375,1.0,0.375,0.3125,0.4375,0.5,0.25,0.0,0.0625,-0.25,3.87556
0.8125,0.9375,1.0,0.75,0.5,0.5625,0.25,0.1875,0.0625,-0.3125,-0.4375,-0.375,-0.125,-0.0625,0.0625,-0.1875,-0.5,-0.4375,-0.6875,-0.875,-0.75,-0.8125,-0.9375,-0.75,-0.8125,-0.625,-0.6875,-1.0,3.27
-0.6875,-0.5,-0.5625,-0.875,-0.8125,-0.6875,-0.5625,-0.25,-0.1875,-0.4375,-0.25,-0.1875,0.375,0.625,0.875,1.0,0.5625,0.75,0.5,0.25,0.375,0.0625,0.3125,0.0625,0.0,-0.1875,0.0,-0.25,2.56167
-0.33333,-0.66667,-0.44444,0.22222,0.55556,1.0,0.88889,0.66667,0.77778,1.0,0.77778,0.88889,0.66667,0.44444,0.22222,0.11111,-0.11111,0.11111,0.0,-0.11111,-0.44444,-0.22222,-0.33333,-0.66667,-0.55556,-0.44444,-0.55556,-0.77778,1.77517
-0.6,-0.7,-0.6,-0.8,-1.0,-0.8,-0.7,-0.5,-0.4,-0.2,0.1,0.4,0.3,0.0,0.1,-0.1,-0.2,0.0,-0.2,0.8,1.0,0.7,0.8,0.7,0.5,0.6,0.4,0.3,1.87103
-0.06667,0.06667,-0.06667,-0.6,-1.0,-0.73333,-0.6,-0.33333,0.06667,-0.2,-0.33333,-0.6,-0.73333,-0.6,-0.73333,-0.6,-0.46667,-0.06667,-0.46667,-0.2,-0.6,-0.46667,-0.73333,-0.86667,-0.73333,-0.86667,0.2,0.73333,1.65455
0.85075,0.9403,1.0,0.9403,0.58209,0.64179,0.76119,0.8209,0.76119,0.8806,1.0,0.31343,-0.07463,-0.13433,-0.25373,-0.55224,-0.67164,-0.55224,-0.70149,-0.91045,-0.70149,-0.76119,-0.70149,-0.67164,-0.85075,-0.91045,-1.0,-0.91045,2.29226
0.83406,0.65939,1.0,0.83406,0.65939,0.83406,0.39738,0.48472,0.31004,0.04803,0.22271,0.48472,0.39738,0.31004,0.22271,0.04803,0.13537,0.04803,0.13537,0.22271,0.48472,0.74672,0.65939,0.31004,0.48472,0.31004,0.13537,-0.30131,-0.47264
-0.44,-0.04,0.04,-0.44,-0.76,-0.52,-0.68,-0.28,0.04,0.28,0.2,0.12,0.04,0.2,-0.368,-0.12,-0.28,-0.68,-0.76,-1.0,-0.76,-0.36,-0.2,-0.52,-0.44,-0.36,-0.2,0.12,-0.06315
-0.85714,-0.64286,-0.71429,-0.42857,-0.57143,-0.64286,-0.57143,-0.78571,-0.71429,-0.61429,-0.78571,-0.85714,-1.0,-0.85714,-0.78571,-0.71429,-0.64286,-0.57143,-0.42857,-0.35714,-0.28571,-0.21429,-0.14286,-0.07143,0.14286,0.28571,0.42857,0.57143,-0.34158
0.11111,0.55556,1.0,0.77778,0.55556,0.33333,0.55556,1.0,0.77778,0.33333,0.11111,0.55556,1.0,0.55556,0.11111,-0.33333,-0.55556,-0.35556,-0.11111,0.11111,0.33333,-0.11111,0.33333,0.77778,0.55556,-0.33333,-0.11111,0.11111,-0.63816
0.44444,0.14815,0.18519,0.03704,-0.07407,-0.44444,-0.66667,-0.62963,-1.0,-0.85185,-0.7037,-0.66667,-0.22222,-0.14815,0.03704,0.59259,0.55556,0.62963,0.55556,0.62963,0.66667,1.0,0.7037,0.66667,0.51852,0.59259,0.44444,0.37037,1.71655
0.4,-0.2,0.2,0.8,1.0,0.6,0.8,0.4,0.6,0.4,0.2,0.0,0.2,0.4,-0.4,-0.2,-0.4,-0.6,-0.2,-0.6,-0.4,-0.6,-0.4,-0.2,0.2,-0.2,0.0,-0.2,2.36667
-0.41667,-0.33333,-0.16667,-0.08333,-0.25,-0.33333,-0.08333,-0.16667,-0.75,-0.41667,-0.16667,-0.58333,-0.66667,-0.58333,-0.41667,-0.5,-0.58333,-0.08333,0.33333,0.5,0.91667,1.0,0.58333,0.66667,1.0,0.91667,0.66667,0.33333,2.17063
0.82143,0.46429,0.28571,0.10714,0.82143,0.625,0.28571,-0.25,-1.0,-0.42857,-0.25,-0.42857,-0.07143,0.28571,0.19643,-0.25,0.10714,-0.25,-0.60714,-0.80357,-0.96429,-0.80357,-0.60714,-0.42857,-0.25,-0.42857,-0.07143,0.10714,-0.28197
-0.45455,-0.36364,-0.54545,-0.72727,-0.90909,-1.0,-0.81818,-0.72727,-0.45455,-0.18182,0.09091,0.36364,0.18182,0.27273,-0.0,0.18182,-0.09091,-0.0,0.18182,0.45455,0.54545,0.36364,0.27273,0.18182,0.27273,0.36364,0.44545,0.63636,-0.23632
1.0,0.87097,0.67742,0.6129,0.67742,0.74194,0.67742,0.54839,0.35484,0.16129,0.09677,-0.09677,-0.03226,0.03226,-0.03226,-0.35484,-0.48387,-0.41935,-0.33548,-0.48387,-0.41935,-0.35484,-0.29032,-0.35484,-0.29032,0.03226,-0.16129,-0.35484,-0.14796
-0.85714,-1.0,-0.85714,-0.57143,-0.42857,-0.28571,-0.15714,0.0,0.14286,0.28571,0.14286,0.28571,0.42857,0.0,0.57143,0.85714,0.71429,0.85714,1.0,0.71429,0.57143,0.42857,0.57143,0.71429,0.85714,1.0,0.85714,1.0,-0.60005
0.09091,-0.09091,0.09091,-0.27273,-0.6,-0.05455,-0.09091,-0.27273,0.09091,0.27273,0.09091,0.27273,0.09091,-0.09091,-0.27273,-0.45455,-0.27273,-0.45455,-0.63636,-0.45455,-0.63636,-0.81818,-1.0,-0.81818,-0.63636,-0.45455,-0.63636,-0.45455,-0.67329
0.4,0.24,0.6,0.46,0.7,1.0,0.9,0.8,0.9,0.7,0.52,0.5,0.4,0.3,0.1,0.2,-0.17,-0.3,-0.2,-0.3,-0.6,-0.65,-0.7,-0.6,-0.5,-0.31,-0.3,-0.5,-0.78604
0.33333,0.64,0.66667,0.86667,0.57333,0.73333,0.48,0.33333,0.2,-0.06667,0.06667,-0.06667,0.05333,0.77333,0.37333,0.33333,0.58667,0.73333,0.58667,0.81333,1.0,0.73333,0.6,0.86667,-0.06667,0.01333,0.29333,0.46667,-0.77643
1.0,0.6,0.14286,0.42857,-0.14286,0.11429,-0.14286,-0.42857,-0.71429,-0.14286,0.14286,0.42857,0.14286,-0.14286,0.14286,0.71429,0.28571,-0.14286,-0.42857,-0.14286,0.14286,-0.42857,0.14286,-0.14286,-0.42857,-0.14286,-0.71429,-0.14286,-0.7687
1.0,0.85714,0.71429,0.5,0.32857,0.42857,0.45714,0.35714,0.38571,0.28571,0.11429,-0.28571,-0.42857,-0.57143,-0.71429,-1.0,-0.81429,-0.42857,-0.14286,-0.28571,-0.42857,-0.14286,-0.5,-0.42857,-0.28571,-0.14286,0.0,-0.24286,-0.8739
-0.86667,-1.0,-0.73333,-0.12,-0.46667,0.16,-0.06667,0.06667,0.25333,0.6,0.2,0.46667,0.33333,-0.01333,0.2,0.33333,0.73333,0.46667,0.33333,-0.2,0.06667,0.2,-0.06667,0.2,0.33333,0.2,0.46667,0.86667,-0.91288
-0.70588,-0.57353,-0.70588,-0.85294,-0.70588,-0.55882,-0.85294,-1.0,-0.70588,-0.85294,-0.51471,-0.70588,-0.85294,-1.0,-0.75,-0.55882,-0.83824,-0.70588,-0.26471,-0.55882,-0.61765,-0.41176,-0.55882,-0.26471,-0.61765,-0.26471,-0.70588,-0.41176,-0.85407
0.76471,0.60784,0.72549,0.60784,0.86928,1.0,0.73856,0.86928,0.47712,0.60784,0.97386,0.60784,0.34641,0.09804,0.30719,-0.05882,-0.08497,-0.60784,-0.69935,-0.56863,-0.5817,-0.69935,-0.63399,-0.83007,-0.96078,-0.5817,-0.69935,-0.56863,-0.95084
1.0,0.67914,0.46524,0.60428,0.40107,0.29412,-0.02674,-0.24064,-0.13369,-0.34759,-1.0,-0.88235,-0.72193,-0.24064,-0.61497,-0.24064,-0.35829,-0.1123,0.29412,0.40107,0.29412,0.08021,0.18717,0.08021,-0.02674,-0.13369,-0.02674,0.40107,-0.93124
0.46108,-0.07784,-0.42515,-0.66467,-0.67665,-0.38922,-0.08982,0.04192,-0.16168,-0.67665,-0.55689,-0.79641,-1.0,-0.79641,-0.67665,-0.43713,-0.31737,-0.43713,-0.55689,-0.1976,0.16168,0.64072,1.0,0.88024,0.52096,0.4012,0.28144,-0.07784,-0.84403
-1.0,-0.92593,-0.8963,-0.85185,-0.77778,-0.7037,-0.55556,-0.40741,0.03704,0.21481,0.23704,0.19259,0.37778,0.74815,0.64444,0.47407,0.48148,0.39259,0.55556,0.7037,0.62963,0.40741,0.48148,0.7037,0.93333,0.92593,0.94815,1.0,-0.80079
-0.5,-0.25,-0.5,-0.25,-0.125,-0.25,-0.175,0.0,-0.25,0.0,0.25,1.0,0.75,0.975,0.75,0.25,0.5,0.25,0.0,-0.75,-1.0,-0.55,-0.75,-0.625,-0.025,-0.5,-0.25,-0.675,-0.79886
-0.83333,-0.77778,-1.0,-0.94444,-0.88889,-0.72222,-0.77778,-0.83333,-0.72222,-0.44444,0.11111,0.22222,1.0,0.61111,0.27778,0.22222,0.5,0.33333,0.22222,0.11111,0.05556,0.27778,0.5,0.44444,0.33333,0.44444,0.0,0.22222,2.41714
0.97333,0.92,0.97333,0.76,0.86667,0.84,0.86667,1.0,0.78667,0.73333,0.65333,0.76,0.70667,0.46667,0.6,0.86667,0.78667,0.73333,0.86667,0.73333,0.78667,0.76,0.78667,0.73333,0.84,0.78667,0.94667,-0.92,2.36786
0.8961,0.84416,1.0,-0.81818,-0.8961,-0.87013,-0.84416,-0.87013,-0.84416,-0.81818,-0.87013,-0.84416,-0.79221,-0.81818,-0.79221,-0.76623,-0.79221,-0.84416,-0.81818,-0.87013,-0.84416,-0.87013,-0.84416,-0.87013,-0.8961,-0.84416,-0.81818,-0.84416,2.25333
0.6,0.0,0.2,0.4,0.2,0.4,0.6,0.2,0.4,0.8,0.6,0.8,1.0,0.8,0.4,0.6,0.2,0.4,0.2,0.4,0.2,0.0,0.4,0.6,0.4,0.2,0.0,0.2,2.25048
-0.92857,-0.7449,-0.94898,-0.7551,-0.15306,0.17347,0.22449,0.10204,0.09184,-0.08163,-0.28571,0.06122,0.32653,0.64286,0.93878,0.83673,1.0,0.71429,0.78571,0.93878,0.57143,0.42857,0.53061,0.32653,-0.18367,-0.28571,0.0102,0.42857,-0.79762
0.22105,-0.30526,-0.57895,-0.74737,-0.56842,-0.36842,-0.61053,-0.89474,-1.0,-0.68421,-0.08421,0.02105,0.26316,0.05263,-0.15789,-0.57895,-0.68421,-0.54737,-0.01053,0.37895,0.36842,0.47368,1.0,0.68421,0.73684,0.57895,0.47368,0.36842,-0.92737
0.28846,0.38462,0.53846,0.54808,0.92308,0.82692,1.0,0.875,0.44231,0.28846,-0.13462,0.15385,0.05769,-0.30769,-0.19231,-0.51923,-0.80769,-0.48077,-0.71154,-0.61538,-1.0,-0.53846,-0.69231,-0.90385,-0.77885,-0.51923,-0.32692,-0.40385,-0.70036
1.0,0.93846,0.84615,0.89744,0.79487,0.74359,0.58974,0.4359,0.28205,0.38462,0.40513,0.16923,-0.02564,-0.05128,0.02564,-0.05128,-0.22564,-0.44615,-0.53846,-0.4359,-0.5641,-0.89744,-1.0,-0.89744,-0.86667,-0.79487,-0.84615,-0.79487,-0.85599
-1.0,-0.96,-0.8,-0.68,-0.16,0.04,0.12,0.16,0.2,0.16,0.2,0.24,0.4,0.52,0.72,0.64,0.84,1.0,0.84,0.64,0.6,0.8,0.84,0.72,0.84,0.76,0.84,0.96,3.20211
-1.0,-0.93939,-1.0,-0.93939,-0.87879,-0.81818,-0.69697,-0.75758,-0.81818,-0.75758,-0.69697,-0.57576,-0.51515,-0.45455,-0.51515,-0.40606,-0.0303,0.0303,-0.0303,0.0303,-0.0303,0.06667,0.34545,0.51515,0.68485,0.75152,0.69697,0.81818,-0.79348
1.0,0.875,0.7,0.5,0.625,0.4875,0.375,0.0,0.125,0.0,0.125,-0.125,-0.375,-0.5,-0.225,-0.25,-0.125,0.25,0.125,-0.125,-0.625,-0.5,-0.875,-1.0,-0.875,-0.75,-0.625,-0.5,-0.78446
1.0,0.55556,0.11111,-0.11111,0.35556,0.77778,0.55556,0.77778,0.55556,-0.11111,0.11111,0.33333,0.55556,0.33333,0.77778,0.2,-0.55556,-0.77778,-0.55556,-0.11111,0.2,0.77778,0.55556,0.77778,0.55556,0.13333,-0.55556,-0.11111,-0.75464
0.80952,1.0,0.90476,0.80952,0.71429,0.42857,0.2381,0.52381,0.65714,0.80952,1.0,0.90476,0.52381,0.61905,0.38095,0.14286,0.04762,-0.04762,-0.14286,-0.2381,-0.33333,-0.42857,-0.33333,-0.18095,0.0381,-0.2381,-0.61905,-0.90476,-0.69255
1.0,0.5,0.58333,0.08333,0.16667,-0.08333,0.25,0.33333,0.25,0.33333,0.25,0.16667,0.33333,0.75,0.66667,0.91667,1.0,0.83333,0.66667,0.5,0.33333,0.25,0.16667,0.0,0.08333,0.16667,-0.08333,0.08333,2.6832
1.0,0.5,0.58333,0.08333,0.16667,-0.08333,0.25,0.33333,0.25,0.33333,0.25,0.16667,0.33333,0.75,0.66667,0.91667,1.0,0.83333,0.66667,0.5,0.33333,0.25,0.16667,0.0,0.08333,0.16667,-0.08333,0.08333,2.6832
1.0,0.73333,0.46667,0.2,0.06667,0.2,0.46667,0.6,0.46667,0.73333,0.2,0.06667,-0.2,-0.33333,-0.06667,0.06667,-0.2,-0.46667,-0.33333,-0.2,-0.33333,-0.46667,-0.86667,-0.6,-0.46667,-0.6,-0.46667,-0.73333,4.42444
0.0,0.16667,0.5,1.0,0.83333,0.66667,0.5,0.0,0.16667,0.33333,0.5,0.66667,0.16667,0.33333,0.5,-0.16667,0.0,0.16667,0.33333,0.5,0.16667,0.33333,0.0,-0.16667,0.0,0.33333,0.5,0.33333,2.81167
-0.90071,-0.98582,-0.85106,-0.91489,-1.0,-0.98582,-0.7234,-0.70213,-0.63121,-0.77305,-0.65957,-0.7305,-0.70213,-0.6383,-0.56028,-0.48936,-0.23404,-0.07092,0.00709,0.07801,0.00709,0.16312,0.14894,0.07801,0.20567,0.29078,0.3617,0.46809,-0.67204
-0.92857,-0.85714,-0.92857,-1.0,-0.85714,-0.78571,-0.77857,-0.64286,-0.42857,-0.21429,-0.12857,-0.07143,0.0,0.07143,0.21429,0.07143,0.21429,0.28571,0.21429,0.42857,0.5,0.55,0.42857,0.39286,0.55,0.60714,0.78571,0.92857,-0.75726
1.0,0.8,0.89,0.9,0.79,0.9,0.8,0.9,0.79,0.5,0.6,0.39,0.21,0.3,0.2,0.09,-0.4,-0.3,-0.2,-0.3,-0.4,-0.8,-0.9,-1.0,-0.74,-0.6,-0.5,-0.4,-0.91953
0.27273,-0.27273,0.09091,-0.10909,0.09091,0.27273,0.09091,0.27273,0.45455,0.8,1.0,0.63636,0.45455,-0.63636,-0.54545,-0.81818,-0.63636,-0.45455,-0.27273,-0.09091,-0.27273,-0.09091,0.09091,-0.09091,-0.27273,-0.56364,-0.23636,-0.27273,-0.62486
-1.0,-0.8,-1.0,-0.9,-0.3,-0.4,-0.5,-0.1,0.1,0.2,0.4,0.5,0.6,0.5,0.4,0.5,0.2,0.3,0.5,0.7,1.0,0.9,1.0,0.9,0.5,-0.1,-0.0,0.1,5.25571
-1.0,-0.8,-1.0,-0.9,-0.3,-0.4,-0.5,-0.1,0.1,0.2,0.4,0.5,0.6,0.5,0.4,0.5,0.2,0.3,0.5,0.7,1.0,0.9,1.0,0.9,0.5,-0.1,-0.0,0.1,5.25571
-0.0625,-0.25,-0.3125,0.125,0.25,-0.25,-0.375,0.0,-0.0625,0.25,0.0625,0.1875,0.875,0.6875,0.8125,1.0,0.0,-0.0625,0.3125,0.0625,-0.375,-0.0625,-0.4375,-0.5,-0.4375,-0.3125,-0.1875,-0.375,1.35469
-0.13043,-0.73913,-1.0,-0.91304,-0.73913,-0.3913,-0.13043,0.13043,-0.04348,0.21739,-0.13043,0.3913,0.56522,0.82609,0.56522,0.73913,0.47826,0.3913,0.56522,0.73913,0.30435,-0.21739,-0.04348,0.13043,0.73913,0.91304,0.56522,1.0,1.37682
